_id,app_id,app_name,app_rate,app_category,app_date,app_description
5ddf3df88c3fdb5ed672c111,com.TooFunnyArtists.TwentryfourMonths,First Words 24 Months Plus (Baby Flashcards),4.2,Education,"April 1, 2019","Toddlers learn many new words every day and the number of words in a toddler’s vocabulary expands rapidly. Every child develops on his/her own timeline, but the best way to help develop your baby's language skills is to simply talk to him/her. "
5ddf3dfd8c3fdb5ed672c113,com.talkwishes.app,TalkWishes - AAC | Autism | Nonverbal Speech App,,Communication,"Eligible if bought after 7/2/2016.
","The TalkWishes app is designed to help individuals struggling with speech difficulties, communicate their needs more easily. Highly intuitive and very easy to personalize, TalkWishes is one of the best autism apps that can help children or adults express themselves and their wishes."
5ddf3dfd8c3fdb5ed672c114,com.adeptimpulse.progressivespeechtherapyclientportal,Progressive Speech Therapy,,Medical,"March 8, 2016","Progressive Speech Therapy Client Portal App allows parents, SLP's, teachers and other professionals involved in the lives of our clients to share and update information important to the success of your child's therapy. "
5ddf3dfd8c3fdb5ed672c118,com.jadeautism.jadeautism,Jade,4.4,Educational,"November 27, 2019",• Application that contributes to the cognitive development of children with ASD (Autistic Spectrum Disorder.) And other developmental delays;
5ddf3e038c3fdb5ed672c11a,net.fagames.android.playkids.animals,Animal Sounds,4.6,Education,"December 28, 2017","Educational game for learning animal sounds. Very fun, ad-free, and perfect for any age from one to five. It's a game that your child will love, and most importantly, will teach them in a fun way."
5ddf3e038c3fdb5ed672c11b,com.soyvisual.player,#Soyvisual,4.6,Education,"June 27, 2017","Con la App #Soyvisual puedes trabajar diferentes actividades interactivas para el desarrollo del lenguaje, permitiendo un aprendizaje autónomo, adaptado al propio ritmo del niño."
5ddf3e048c3fdb5ed672c11e,com.imagiRation.imagiRation,Pooza - Educational Puzzles for Kids,4.5,Education,"July 27, 2018",PLEASE CONSIDER OUR LATEST ADAPTIVE MATH & LOGIC APP: https://play.google.com/store/apps/details?id=com.imagiration.math
5ddf3e048c3fdb5ed672c11f,com.matheusdelvalle.falamelhorapp,Falar Melhor (Pro),4.2,Education,"June 7, 2018",Fale melhor! Aprimore a clareza e a pronúncia das palavras com exercícios articulatórios e trava-línguas.
5ddf3e0a8c3fdb5ed672c123,com.helpautism.abakit,ABA KIT,4.2,Education,"September 16, 2017","The teaching materials kit used in Applied Behavioral Therapy, developed by ABA specialists, now available in the online version for tablets and mobile phones."
5ddf3e0f8c3fdb5ed672c128,com.geniusgames.preschoolcard,Kids  flashcard game,4.2,Education,"October 22, 2019",Application created for preschool kids to learn English words.
5ddf3e0f8c3fdb5ed672c129,com.pmqsoftware.logopedie.fr2,Appli d’orthophonie 2 : exercices d’articulation,3.9,Education,"March 22, 2017",Photos:
5ddf3e168c3fdb5ed672c12f,com.pmqsoftware.game.childrencards.esp,Tarjetas educativas en español,4.2,Educational,"November 9, 2013",La gama completa de las tarjetas de enseñanza  para  niños pequeños ofrece muchas horas de diversión. Los términos fueron cuidadosamente seleccionados bajo la supervisión de maestros de escuelas primarias. Las imágenes son bellas fotos y todo está grabado con una voz femenina agradable. La aplicacion es ideal para enseñar los niños aprender bien nuevas palabras tanto a los hispanohablantes como a los niños que apenas están empezando con español. La aplicación contiene 4 modos:
5ddf3e168c3fdb5ed672c130,appinventor.ai_lcm3647.MFT_OSA_E,Oropharyngeal exercise-MFT for OSA,,Medical,"November 3, 2019","There are several treatment modalities used for obstructive sleep apnea, such as continuous positive airway pressure (CPAP), oral appliance, and multilevel surgical procedures. Alex Suarez, a didgeridoo instructor, reported that he and some of his students experienced reduced daytime sleepiness and snoring after practising with this instrument for several months. This might be due to training of the muscles of the upper airway, including tongue and oropharynx. Because the dilator muscles of the upper airway play a critical role in maintaining an open airway during sleep, researchers have explored exercises and other airway training that target oral cavity and oropharyngeal structures as a method to treat OSA. These methods are called “oropharyngeal exercises”, “myofunctional therapy”, or “orofacial myofunctional therapy”."
5ddf3e168c3fdb5ed672c131,com.androbaby.firstwordsforbaby,First Words for Baby,4.3,Educational,"August 19, 2019","Are you looking toddler games free for 2 years old or toddler games free for 3 years old? This app is one of the best toddler learning games and great to teach first words to your babies, toddlers and kids! Introduce new words to your toddler, kid or baby with this toddler learning game. Baby learning apps are good for baby education and you will find First Words for Baby series as the best in all baby learning apps and baby games."
5ddf3e168c3fdb5ed672c132,com.koodalappz.stutteringappz,Natural Cures for Stuttering,4.5,Books & Reference,"November 22, 2019",Natural Cures for Stuttering is a app that includes some Information to Cure Stammering !! 
5ddf3e168c3fdb5ed672c133,air.cz.cfc.free.androidgp.FarmPhonicsFree,Phonics Farm Letter sounds & Sight Words LITE,,Education,"July 30, 2019","Discover how your child can turn from a non-reader to a reader in rigorous educational games! Our new Phonics: Fun on Farm app with its systematic phonics method of reading instruction uses the best practices for teaching reading. In this comprehensive package for beginning readers, we cover essential reading sub-skills including phoneme recognition, letter-sound relationships, letter writing, blending sounds to form words, spelling, and reading words and simple sentences. "
5ddf3e1b8c3fdb5ed672c136,net.fagames.android.papumba.words,First Words for Baby,4.6,Education,"December 28, 2017","An educational game designed especially to introduce your baby or preschooler to learning everyday vocabulary. It’s fun, ad-free, and perfect for children between the ages of 1 and 5."
5ddf3e1b8c3fdb5ed672c137,biz.canisrigel.nurseryrhymes,Nursery Rhymes Free App | Nursery Rhymes Videos,4.4,Education,"February 10, 2019","NURSERY RHYMES is a perfect app for your kids. Nursery Rhymes works as an offline app and doesn't require any internet connection for audio songs. It has various English Nursery Rhymes along with video, images and audio. Currently it has over 60 rhymes."
5ddf3e208c3fdb5ed672c13c,com.forqan.tech.OwisPuzzles.free,Kids Educational Puzzles Free (Preschool) 🎈🎁,4.1,Educational,"November 5, 2019","We are putting between your hands a FREE educational puzzles for kids: boys and girls alike. This fantastic game designed with many efforts and thoughts to adjust your kid's abilities and needs in different  7 languages: English, Portuguese, German, French, Spanish, Arabic and Russian."
5ddf3e228c3fdb5ed672c140,com.kindergarten.MathPreScool3,Write ABC - Learn Alphabets Games for Kids,4.0,Education,"March 31, 2019","“Write ABC - Learn Alphabets Games for Kids” is your free app to Teach your kids how to Love Learning. Those who develop a love of learning at an early age continue the process throughout their lives and are generally more successful, interesting, improving their memory skills and happier than those who don't. Kids education game to learn abcd in a fun and entertaining way."
5ddf3e228c3fdb5ed672c142,io.gabriel.hahn.autapp,AutApp - Autismo,,Educational,"October 29, 2017",O AutApp é um aplicativo móvel com atividades que buscam auxiliar a criança autista de uma maneira divertida.
5ddf3e278c3fdb5ed672c143,polystudios.polysounds,PolySounds,5.0,Educational,"November 10, 2019","PolySounds is an educational application that enables toddlers and preschool children to explore sounds, to enrich their vocabulary and to learn words in another language, using the auditory and visual senses. Children can easily hear the sound and name of the depicted picture while choosing between 5 different categories: animals, musical instruments, vehicles, household objects and tools. The options (sound, speech name, text) can be combined freely. "
5ddf3e298c3fdb5ed672c148,com.sydspeak.talktome100Lite,Talk To Me 100® Lite - Autism,3.1,Education,"February 20, 2013","Talk To Me 100® Lite (free version) is a powerful, engaging tool for children who are learning to talk, or who have difficulty mastering verbal expression. An interactive teaching device, Talk To Me 100® allows the child - by pressing buttons - to see words, hear words, understand their meaning and experience the joy of communication. Using the pinch and swipe gestures, the board can be expanded and moved on the tablet as needed. This Free Version offers 9 of the most frequently used symbols and sounds. The full version is priced at $5.99 and offers 100 symbols and corresponding sounds."
5ddf3e298c3fdb5ed672c149,com.SpeechAbilities.AAC,AAC - Speech Abilities,,Education,"Eligible if bought after 7/2/2016.
","An augmentative and alternative communication tool that can be used by individuals with varying communication challenges. Those with pre-verbal, cannot speak, unclear speech, or needing supplement communication tools, can benefit from the AAC - Speech Abilities app. Its features are easily customizable, allowing quick personalization of the application to the needs of the user.  "
5ddf3e308c3fdb5ed672c14d,com.appsbergman.primeiraspalavras,First Words for Kids,3.8,Educational,"October 23, 2019","A fun application and super educational. Helps you learn your first words, with several categories on an interface very simple and enjoyable."
5ddf3e398c3fdb5ed672c158,com.phonegap.matraquinha,Matraquinha,3.9,Communication,"November 13, 2019",Matraquinha é um aplicativo destinado para crianças e adolescentes com autismo (TEA) ou que apresentam prejuízo na fala. Com a utilização deste aplicativo a criança poderá se comunicar através de cartões.
5ddf3e3a8c3fdb5ed672c15a,com.vqh.sounds_for_kids,Sounds for Toddlers FREE,4.2,Educational,"June 4, 2019","With „Sounds for Toddlers“ your child can easily learn the sounds of various things like animals, vehicles (car, ship, plane), music instruments and tools. Intuitive gesture controls make for a simple handling - so there's more time for the fun and a little bit of learning. „Sounds for Toddlers“ is a educational game for kids from 2 years and it is"
5ddf3e408c3fdb5ed672c162,com.articulationcoach.p,Articulation Coach - P,3.5,Education,"May 20, 2014",The best way to practice articulation at home without SLP supervision!
5ddf3e408c3fdb5ed672c163,cz.pixelmate.cognitobaby,Baby flash cards for toddlers - CognitoBaby,4.3,Educational,"September 14, 2018",Let your baby toddler learn over 250 first words & sounds by interacting with beautiful HD flashcards in our new educational free app for toddlers. If you are looking for the best & free preschool application for your child to learn first words and without ads – Baby flash cards by CognitoBaby developers is an awesome choice.
5ddf3e458c3fdb5ed672c168,nu.bildligttalat.booarticulationhelperlite,Boo Articulation Helper Lite,,Education,"May 28, 2018","Boo helps children practice speech sounds that they need to improve. He is designed to entice spontaneous repetition of individual speech sounds and simple syllables. At the same time, he enforces helpful phonological awareness, by showing what actions happen in the mouth during articulation. "
5ddf3e4b8c3fdb5ed672c16f,com.edthegamer.kidswords.android,Words for kids (free),4.3,Educational,"September 17, 2018","It was made for children from ages 5 to 8, and was also successfully tested by children with autism."
5ddf3e4b8c3fdb5ed672c171,org.falaeapp.falae,Falaê,4.3,Communication,"October 28, 2019","Falaê is an Alternative Communication application that allows people with speech and mobility impairments to communicate by using pictograms (images or symbols) that represent words (verbs, nouns, adjectives etc)."
5ddf3e598c3fdb5ed672c181,br.com.app.gpu1814120.gpuc9a9f8ac7ffae21bbdc628aa4a9f63ef,Abrapraxia,,Education,"August 23, 2019",O aplicativo se propõem a divulgar informações sobre a Abrapraxia (Associação Brasileira de Apraxia de Fala na Infância e Adolescência) e sobre a Apraxia de Fala na Infância.
5ddf3f1bc878990ff78185f5,com.bhavajeet.charan.myspeechtherapy,Aphasia Speech Therapy,4.1,Medical,"September 26, 2019",This App helps to improve the Speech capabilities of an Aphasia patient..
5ddf3f1bc878990ff78185f7,com.tactustherapy.alphatopics,AlphaTopics - AAC,,Medical,"November 21, 2018",** All Tactus Therapy Apps are ON SALE until November 30!! **
5ddf3f1bc878990ff78185f8,com.brendanzember.aphasiaspeaks,Aphasia-Speaks,,Medical,"March 4, 2019","This app is to be used by the Communication Sciences + Disorders department from the University of Wisconsin - Eau Claire, for the purpose of giving individuals with Aphasia the opportunity to receive better care and guidance. Aphasia-Speaks periodically prompts its' users to answer personalized questions, which allows those who are monitoring their clients' mental health to keep in touch with their mental state, in order to facilitate more meaningful one on one discussions in the future."
5ddf3f22c878990ff78185fd,apptync.memory16,Memory16 - (Speech Therapist) - Free memory game,,Puzzle,"June 22, 2019",Memory16
5ddf3f26c878990ff78185ff,app.roundtower.android.education.dyslexia,Dyslexia Go - Tools & Games for Dyslexic Students,,Education,"October 24, 2019","As much as 1 in 10 students have dyslexia. We've created an app to test your ability,"
5ddf3f29c878990ff7818600,com.bearpty.talklife,"TalkLife - Lonely, Stressed or Battling Anxiety?",4.4,Health & Fitness,"November 25, 2019",If you're struggling you can get support right now! TalkLife connects you with real people around the world who want to listen and support you. No judgement. Just support! Let's talk! 
5ddf3f2ac878990ff7818601,eu.better_software.afapp.afazja,Afapp Logopedia - Afazja,,Medical,"September 23, 2019","Wspomagamy terapię zaburzeń afatycznych. Ćwiczenia z aplikacją Afapp pomogą choremu usprawnić umiejętności językowe. Stanowią pomoc w samodzielnej terapii domowej, a dla logopedy - sposób na urozmaicenie zajęć i wzbogacenie możliwości terapeutycznych."
5ddf3f2ac878990ff7818602,com.itransition.android.pthelper,PT-Helper Pro,4.4,Health & Fitness,"Eligible if bought after 7/2/2016.
","PT-Helper Pro consists of exercises recommended by physical therapists and wellness professionals for the ankle, back, elbow, hip, knee, neck, shoulder and wrist. Keep your physical therapists and fitness assigned exercise program with you at all times by adding exercises into your Favorites list."
5ddf3f2ac878990ff7818603,com.generamobile.bubblewords,Bubble Words - Word Games Puzzle,4.5,Word,"November 19, 2019","Welcome to Bubble Word Games: a modern word game to challenge your brain. Enjoy one of the best word games free for adults, kids and family. Have fun in a word connect puzzle: link letters to form the longest words hidden under the sea."
5ddf3f2bc878990ff7818604,com.AysegulTuran.TATall,Turkish Articulation Therapy P,,Educational,"Eligible if bought after 7/2/2016.
",Türkçe Artikülasyon Terapisi PRO
5ddf3f30c878990ff7818608,br.com.youper,Youper - Emotional Health,4.7,Health & Fitness,"November 21, 2019",Are you feeling anxious or stuck in a mood? Trying to calm your mind after a long day? Want to be more productive and happier? A quick conversation with Youper might be all you need. 
5ddf3f30c878990ff7818609,com.terappeuta,Terappeuta,,Health & Fitness,"November 15, 2019",*** ¿QUE ES TERAPPEUTA? ***
5ddf3f30c878990ff781860a,com.promedia.pictosonidos,Pictosonidos,,Education,"December 10, 2015","Pictosonidos es una aplicación donde a través de los pictogramas, con sonidos y locuciones asociadas, se ayuda a la comprensión de conceptos y a incrementar el vocabulario de personas con trastornos de comunicación oral, que aprenden más fácilmente a través de imágenes."
5ddf3f31c878990ff781860b,com.uvigo.gti.PictoDroidLite,PictoDroid Lite,4.1,Education,"November 18, 2019","PictoDroid Lite is an application for Android devices that allows users to communicate through the use of pictograms or Picts (signs that represent schematically a symbol, a real object or a figure). "
5ddf3f31c878990ff781860c,air.com.talkingmats.talkingmats,Talking Mats,,Education,"February 15, 2018","Talking Mats is an innovative, award-winning communication tool that supports adults and children with communication difficulties to express their views. It helps them understand and consider a range of topics and say what they feel in a visual way that can be easily recorded. "
5ddf3f34c878990ff781860d,com.army.stickman.rope.hero,Army Stickman Rope Hero Counter Attack,4.9,Comics,"June 5, 2019",Army Stickman Rope Hero Simulator Stickman Rope Hero Simulator.
5ddf3f36c878990ff781860e,com.toucan.speak,Speak!,4.4,Tools,"November 20, 2019",Speak! is an app designed to aid the visually impaired and others that require reading assistance. 
5ddf3f37c878990ff781860f,com.wordgame.words.connect,Word Connect,4.6,Word,"November 22, 2019",Do you enjoy the excitement of classic word games? Are you a real puzzle game master? DOWNLOAD Word Connect for FREE! Start your word story and enjoy the brainstorm NOW! 
5ddf3f37c878990ff7818610,com.way2webworld.speechtherapydelhi,Speech Therapy Delhi,,Medical,"September 28, 2018","Speech Therapy Centre was established in the year 1994 under the guidance of our founder and mentor Mr. A.P. Singh. We have given speech therapy to numerous cases ranging from mild to severe degree of stammering/stuttering. We have also given therapy to misarticulation , cluttering and other speech disorders. We have cases from all over world and were first to give online speech therapy to various cases from Canada, USA, AUSTRALIA,QATAR ,AFGHANISTAN etc. It has been constant endeavor to use best available techniques of speech therapy. We have been invited to various national and local television shows, like twice in Zindagi Live on IBN7, ZEE TV and other print and electronic media. We are the only Speech Therapy Centre in world to webcast all our group discussions and public speaking every Saturday on our website."
5ddf3f37c878990ff7818611,com.twostarsink.voicejamming,Voice Jammer,,Medical,"Eligible if bought after 7/2/2016.
",This app lets you hear your own voice with a little delay. You can adjust the pitch and the speed of your voice.
5ddf3f38c878990ff7818612,com.betterhelp,BetterHelp: Online Counseling & Therapy,4.4,Health & Fitness,"November 20, 2019", 
5ddf3f38c878990ff7818613,com.rehabguru.rehabguru,Rehab Guru Pro,4.6,Health & Fitness,"October 25, 2019","It contains over 4500 exercises that are easily searched to produce programs involving an easy to use interface. All our exercises are created by our team of fully trained Physiotherapists and exercise professionals. There is metadata applied to each exercise so they can be filtered and searched by Equipment, Exercise Goal, Movement Direction, Joint, Muscle Group and much more. "
5ddf3f3ac878990ff7818614,us.regain,ReGain - Couples Counseling and Therapy,4.7,Health & Fitness,"November 15, 2019", Connect with a counselor on your own terms -  individually or alongside your romantic partner.
5ddf3f3dc878990ff7818615,com.mindpacetech.Autism_iHelp_Play,Autism iHelp – Play,4.0,Education,"October 2, 2013",Autism iHelp is a vocabulary teaching aid developed by parents of a child with Autism and a speech-language pathologist. Autism iHelp was inspired by the need for specific language intervention tools for children with Autism Spectrum Disorder focusing on their unique strengths and difficulty with expressive vocabulary.
5ddf3f3fc878990ff7818616,com.faithfulcounseling,Faithful Counseling - Christian Based Therapy,4.7,Health & Fitness,"November 15, 2019"," It brings therapy into your life on your terms through direct messaging, phone, and video chats with licensed professionals."
5ddf3f42c878990ff781861b,com.simyasolutions.writeme.universal,Learn To Write Alphabets in 20 Languages,4.5,Education,"November 22, 2019","Learn To Write Language Alphabets is a FREE education app that provides a fast and easy way to learn different Languages Alphabet. With our writing recognition, you will be able to practice writing different languages alphabet correctly and hassle-free. "
5ddf3f45c878990ff781861c,com.google.audio.hearing.visualization.accessibility.scribe,Live Transcribe,4.2,Communication,"November 20, 2019","Live Transcribe is an accessibility app designed for the Deaf and hard of hearing and usable by anyone. Using Google's state-of-the-art automatic speech recognition technology, Live Transcribe performs real-time transcription of speech and sound to text on your screen, so you can more easily participate in conversations going on in the world around you. You can also keep the conversation going by typing your response on the screen."
5ddf3f46c878990ff781861d,com.MTA.MyTalkMobile,MyTalkMobile,4.2,Education,"February 3, 2019","MyTalkTools Mobile is a next generation AAC app that helps people with communication difficulties say what they want with sequences of words, sounds and images."
5ddf3f46c878990ff781861e,au.com.espace.spelling.firstgrade,Kids Spelling 500 words,4.0,Education,"March 18, 2017","A self paced educational learning app that teaches children how to spell more than 500 common English words. The learning process is accomplished in three stages: learning, practise and checking."
5ddf3f47c878990ff781861f,com.rogervoice.app,Rogervoice,4.1,Communication,"November 25, 2019","Rogervoice subtitles phone calls. Call anyone, and get a real-time transcription of the conversation. Meet the fastest, most reliable and versatile call captioning app on the market. And it’s free."
5ddf3f4ac878990ff7818622,com.a380apps.speechbubbles,Speech Bubbles for Photos Editor,,Art & Design,"September 2, 2019","An easy way to personalize your photos with custom speech bubbles and balloons. Create unique dialogs, fun conversations or just showcase your creative editing skills. No registration required."
5ddf3f52c878990ff7818623,com.memrise.android.memrisecompanion,"Learn Languages with Memrise - Spanish, French...",4.5,Education,"November 27, 2019","Download Memrise and learn Mexican Spanish, Spanish, French, German, Japanese (Kanji), Italian, Korean, Chinese, Portuguese, Russian, Arabic, Dutch, Swedish, Norwegian, Polish, Turkish, Danish or even English."
5ddf3f53c878990ff7818624,com.premium.mobile.app.pre_occupational_therapy.prep2019.edition,Occupational Therapy Exam Prep 2019 Edition,,Education,"Eligible if bought after 7/2/2016.
","This app is a combination of sets, containing practice questions, study cards, terms & concepts for self learning & exam preparation on the topic of Occupational Therapy."
5ddf3f53c878990ff7818625,com.lorenzomoreno.pictogramagenda,PictogramAgenda,4.1,Education,"December 11, 2017",What is a Visual Schedule?
5ddf3f54c878990ff7818626,com.onelldev.speakforme,Speak For Me - TTS Ad Free,4.2,Communication,"Eligible if bought after 7/2/2016.
","Speak For Me - Text to Speech speaks the words typed onto the text field.  Learn how to pronounce words in another language or accent, or If you are mute or have suffered an injury that has impaired your voice, let your voice be heard through Speak For Me - Text to Speech. Speak For Me uses the Text To Speech Engine your phone already has installed, therefore the app cannot change the gender of the voice."
5ddf3f54c878990ff7818627,ar.com.velociteam.pictoTEA,PictoTEA,4.6,Education,"March 24, 2018","PictoTEA is a 100% free application, specially designed to help people who have ASD (Autism Spectrum Disorder), PDD (Generalized Developmental Disorder), Autism or any condition that affects social and communication skills to  communicate."
5ddf3f54c878990ff7818628,co.mambot,Mambot,5.0,Health & Fitness,"May 8, 2019","Mambot is an application oriented to the communication of people with disabilities at the auditory level, allowing to establish social, labor, and educational relationships. He is an intelligent virtual assistant who uses artificial intelligence to interpret and translate sign language into his native language in order to assist, simplify communication and search for information for people with hearing disabilities."
5ddf3f56c878990ff7818629,com.expectare.p1171,T-Rappy Bildkarten,,Education,"June 21, 2018","Bildkarten für die Sprachtherapie haben Sie mit dieser App immer dabei, egal ob bei Hausbesuchen, im Kindergarten oder in der logopädischen Praxis. Mehr als 600 Motive sind als ClipArts oder Fotos hier nach Kategorien (Nomen), Lauten sowie Verben unterteilt und können schnell und einfach für den jeweiligen Patienten ausgewählt werden. "
5ddf3f5ac878990ff781862b,com.joskyjosh.hopeafter,Hope After Stroke,4.1,Health & Fitness,"February 17, 2019",Every stroke patient is unique. And considering the fact every patient presents
5ddf3f5ac878990ff781862c,com.linguatv.apps.android,LinguaTV Language Learning,4.2,Education,"November 21, 2019","Our proven teaching methods combined with entertaining materials help you to speak a foreign language more quickly and simply than you did at school. Great videos show you how native speakers use their language in realistic situations (e.g. when travelling, in a restaurant or at work). You can extend your knowledge with our vocabulary trainer, grammar tutorials, interactive exercises and games. At the end of a course you will also receive our certificate so that you can prove to others how well you can speak your new favourite language."
5ddf3f5bc878990ff781862d,appinventor.ai_puggster2007.ParaTek,ParaTek Ai Speech generator,3.4,Tools,"March 23, 2017","We are Excited to announce the Apps recent feature on a Paranormal TV Show called ""Ghost Chasers"" On the Really channel network. The App was quite successful in the session used on the show on 2 occasions during EP 2 & 4 Whilst some of the team were skeptical of the Apps ability's It did however Show some promise which left a few of the team members astonished with the results captured. "
5ddf3f5bc878990ff781862f,com.fb.pecs,PICTOSCOM,,Communication,"January 20, 2018",PICTOSCOM is an application that allows communication in people with autistic spectrum disorders or aphasia.
5ddf3f5ec878990ff7818630,com.wellbeingdiaries.autismdiary,Autism Diary,4.3,Health & Fitness,"February 25, 2019",Autism Diary is an app developed to log all key elements from the lives of people that cope with autism.
5ddf3f61c878990ff7818631,com.sefol.memorygap.asl.core,ASL Fingerspelling,4.4,Education,"June 1, 2016","Maximise your memory with a minimum of your time spent.  Don't get stuck repeating the same thing a thousand times, only when it'll make the most impact on your mind!"
5ddf3f62c878990ff7818632,com.peoplefun.wordcross,Wordscapes,4.8,Word,"November 22, 2019",Can you solve all the cross word puzzles? Even with unlimited tries it's a challenge!
5ddf3f62c878990ff7818633,com.uken.wordup,Wild Words,4.0,Word,"November 19, 2019","Do you have a way with words? Come challenge your vocabulary and train your brain with WILD WORDS, the hottest word puzzle game right now!"
5ddf3f63c878990ff7818635,com.MiTale.MyFirstCalendar.premium,My First Calendar - Speech Therapy Tool,,Education,"Eligible if bought after 7/2/2016.
","My First Calendar is a custom designed tool for families with children, especially those who attend speech therapy or need assistance in language learning. This app is designed to follow the speech development in a form of interactive diary and a calendar. "
5ddf3f64c878990ff7818637,com.sydspeak.talktome100,Talk To Me 100® - Autism,,Education,"Eligible if bought after 7/2/2016.
","Talk To Me 100® Android and iPad app was developed by a speech and language pathologist as a way to use error-less communication (in which the learner never fails, but is supported in all communication attempts) to teach beginning language skills. This new voice output device helps parents, teachers and therapists  jump-start verbal expression for children who are struggling to communicate."
5ddf3f68c878990ff7818638,com.neurohero.tait.norway.free,"Dagligliv gratis, Afasi-app",,Medical,"November 3, 2016","DAGLIGLIV hjelper personer med ordleting med å øve på ordfinning og strategier for ordmobilisering. Appen er opprinnelig laget av logopeder. Den er tilpasset norsk i samarbeid med Afasiforbundet i Norge, afasiteamet ved Statped sørøst og ExtraStiftelsen. Den er basert på vår prisvinnende app Talk Around It, som er tilgjengelig på engelsk, spansk, hindi og brasiliansk portugisisk."
5ddf3f69c878990ff781863a,com.sevencupsoftea.app,7 Cups: Anxiety & Stress Chat,3.5,Health & Fitness,"October 14, 2019","Feeling worried, sad, stressed or lonely? Need to talk to someone? Download 7 Cups now for FREE anonymous emotional support & counseling from trained active listeners. Easy to use text chat. Real listeners available for you 24/7 & that’s not all:"
5ddf3f69c878990ff781863b,com.atistudios.mondly.languages,Learn 33 Languages Free - Mondly,4.6,Education,"October 9, 2019","Learn Spanish 🇪🇸🇲🇽, English 🇬🇧, French 🇫🇷, German 🇩🇪, Portuguese 🇵🇹🇧🇷, Italian 🇮🇹, Russian 🇷🇺, American English 🇺🇸, Norwegian 🇳🇴, Danish 🇩🇰, Dutch 🇳🇱, Swedish 🇸🇪, Korean 🇰🇷, Japanese 🇯🇵, Chinese 🇨🇳, Arabic, Greek 🇬🇷, Romanian 🇷🇴, Vietnamese 🇻🇳, Indonesian 🇮🇩, Hindi 🇮🇳, Hebrew 🇮🇱, Polish 🇵🇱, Bulgarian 🇧🇬, Ukrainian 🇺🇦, Hungarian 🇭🇺, Czech 🇨🇿, Croatian 🇭🇷, Finnish 🇫🇮, Persian (Farsi), Afrikaans, Thai 🇹🇭 and Turkish 🇹🇷 "
5ddf3f69c878990ff781863c,com.google.android.tts,Google Text-to-Speech,4.3,Tools,"November 21, 2019","Google Text-to-speech powers applications to read the text on your screen aloud. For example, it can be used by:"
5ddf3f6dc878990ff781863e,language.arts.digital.pronunciation,English Pronunciation Tutor,4.4,Education,"August 11, 2018","The (American) English Pronunciation Tutor features clear, engaging instruction and four types of interactive exercises to help you practice key aspects of English pronunciation:"
5ddf3f6fc878990ff781863f,com.cliffweitzman.speechify,Speechify Text To Speech Dyslexia ADD OCR Read Me,3.6,Education,"September 19, 2019","Designed to help people with Dyslexia, ADD, Concussions, Second Language Learners, Auditory Learners, Super Learners and Productivity Fanatics."
5ddf3f6fc878990ff7818640,com.tbox.predictable_4,Predictable - Text based communication app,4.5,Education,"December 20, 2018",Predictable gives a voice to people who are unable to use their own.
5ddf3f6fc878990ff7818641,com.atistudios.italk.us,Learn American English Free 🇺🇸,4.7,Education,"October 9, 2019","Learn American English with free lessons daily. Let Mondly teach you the American English language quickly and effectively. In just minutes you’ll start memorizing core American English words, form sentences, learn to speak American English phrases and take part in conversations. Fun American English lessons improve your vocabulary, grammar and pronunciation like no other language learning method. Beginner or advanced learner, traveler or business professional with a tight schedule? The app works great and dynamically adjusts to your needs."
5ddf3f6fc878990ff7818642,com.tapchat,Tap Chat,5.0,Communication,"June 25, 2018","Tap Chat is a supercharged AAC speech and language communication app. Use, build and share boards with custom images, voices, words, and categories, plus so much more!"
5ddf3f6fc878990ff7818643,com.talkwishesasian.app,TalkWishes Asian - AAC | Autism | Nonverbal App,,Communication,"Eligible if bought after 7/2/2016.
",This is the ASIAN version of the TalkWishes app.
5ddf3f6fc878990ff7818644,com.fortuneapps.dialoger,Dialoger - Fast and easy AAC,4.4,Tools,"September 14, 2019",Features of the Dialoger application :
5ddf3f73c878990ff7818645,com.pieyel.scrabble,Scrabble® GO - New Word Game,4.2,Word,"November 11, 2019","Welcome to Scrabble GO, the new and updated version of the world’s favorite word game!"
5ddf3f75c878990ff7818646,com.beehive.pronounce,Pronounce - Free offline Text to Speech,4.4,Education,"September 24, 2017","From the developers of 2Do, we bring to you a beautiful new tool that helps you focus on words, their correct pronunciation and nothing else. With Pronounce you can master speech, or adopt that accent you thought you never could."
5ddf3f75c878990ff7818647,com.babbel.mobile.android.en,"Babbel - Learn Languages - Spanish, French & More",4.6,Education,"November 26, 2019","Millions of people are learning languages with Babbel — the app built by language learning experts. Why Babbel? Our short, interactive lessons rethink old-school language education to get you speaking a new language with confidence."
5ddf3f75c878990ff7818648,com.bluewhaleinc.speechapp,Speech Therapy for Apraxia,3.0,Medical,"Eligible if bought after 7/2/2016.
","The NACD Home Speech Therapist tablet app is a convenient, effective tool for children with Childhood Apraxia of Speech/dyspraxia. It can also be used for: "
5ddf3f75c878990ff7818649,com.andromo.dev503225.app554899,Articulation Flashcards,,Education,"Eligible if bought after 7/2/2016.
","Articulation Flashcards app is a no-nonsense speech therapy app with more than 1,050 flashcards for Android users that can used for speech and language therapy. "
5ddf3f75c878990ff781864a,com.zottz.zottz_ot,Autism Occupational Therapy OT Test  ZOTTZ(tm),,Education,"May 4, 2019","ZOTTZ OT lets you create a fun, sensory environment using Z Occupational Therapy Toolz(R), patent pending, to test, and record a child's fine motor skill level. ZOTTZ is sensory feedback to captivate and motivate the Autistic mind. Fun OTs for TOTs."
